name,nameFull,class,pond,date,depth,freq,Name,
216-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\216-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0591_2.png,
217-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\217-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0592_2.png,
218-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\218-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0593_2.png,
225-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\225-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0594_2.png,
228-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\228-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0595_2.png,
232-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\232-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0596_2.png,
234-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\234-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0597_2.png,
238-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\238-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0598_2.png,
239-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\239-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0599_2.png,
242-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\242-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0600_2.png,
244-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\244-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0601_2.png,
259-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\259-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0602_2.png,
264-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\264-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0603_2.png,
28-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\28-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0604_2.png,
31-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\31-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0605_2.png,
42-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\42-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0606_2.png,
5-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\5-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0607_2.png,
58-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\58-2.bmp",2,NA,NA,80 mm,8.0 MHz,0608_2.png,
59-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\59-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0609_2.png,
64-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\64-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0610_2.png,
87-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\87-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0611_2.png,
89-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\89-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0612_2.png,
90-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\90-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0613_2.png,
91-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\91-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0614_2.png,
99-2.bmp,"2 (160 images)\Feb 3, 2009 (79 images)\99-2.bmp",2,NA,02-03-09,80 mm,8.0 MHz,0615_2.png,
342-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\342-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0616_2.png,
344-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\344-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0617_2.png,
345-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\345-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0618_2.png,
346-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\346-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0619_2.png,
347-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\347-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0620_2.png,
348-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\348-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0621_2.png,
349-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\349-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0622_2.png,
350-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\350-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0623_2.png,
351-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\351-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0624_2.png,
353-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\353-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0625_2.png,
360-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\360-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0626_2.png,
362-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\362-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0627_2.png,
363-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\363-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0628_2.png,
364-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\364-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0629_2.png,
365-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\365-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0630_2.png,
370-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\370-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0631_2.png,
371-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\371-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0632_2.png,
373-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\373-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0633_2.png,
376-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\376-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0634_2.png,
379-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\379-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0635_2.png,
383-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\383-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0636_2.png,
385-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\385-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0637_2.png,
386-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\386-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0638_2.png,
389-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\389-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0639_2.png,
392-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\392-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0640_2.png,
396-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\396-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0641_2.png,
399-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\399-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0642_2.png,
401-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\401-2.bmp",2,NA,NA,80 mm,8.0 MHz,0643_2.png,
404-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\404-2.bmp",2,NA,NA,80 mm,8.0 MHz,0644_2.png,
407-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\407-2.bmp",2,NA,NA,80 mm,8.0 MHz,0645_2.png,
408-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\408-2.bmp",2,NA,NA,80 mm,8.0 MHz,0646_2.png,
409-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\409-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0647_2.png,
412-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\412-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0648_2.png,
416-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\416-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0649_2.png,
418-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\418-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0650_2.png,
420-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\420-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0651_2.png,
433-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\433-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0652_2.png,
436-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\436-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0653_2.png,
438-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\438-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0654_2.png,
440-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\440-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0655_2.png,
441-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\441-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0656_2.png,
443-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\443-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0657_2.png,
448-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\448-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0658_2.png,
449-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\449-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0659_2.png,
450-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\450-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0660_2.png,
451-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\451-2.bmp",2,NA,NA,80 mm,8.0 MHz,0661_2.png,
455-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\455-2.bmp",2,NA,NA,80 mm,8.0 MHz,0662_2.png,
458-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\458-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0663_2.png,
459-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\459-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0664_2.png,
460-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\460-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0665_2.png,
461-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\461-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0666_2.png,
465-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\465-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0667_2.png,
466-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\466-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0668_2.png,
468-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\468-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0669_2.png,
484-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\484-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0670_2.png,
487-2.bmp,"2 (160 images)\Mar 13, 2009 (56 images)\487-2.bmp",2,NA,03-13-09,80 mm,8.0 MHz,0671_2.png,
11-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\11-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0672_3.png,
117-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\117-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0673_3.png,
119-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\119-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0674_3.png,
12-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\12-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0675_3.png,
124-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\124-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0676_3.png,
125-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\125-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0677_3.png,
129-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\129-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0678_3.png,
13-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\13-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0679_3.png,
14-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\14-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0680_3.png,
153-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\153-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0681_3.png,
15-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\15-3.bmp",3,NA,NA,80 mm,8.0 MHz,0682_3.png,
156-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\156-3.bmp",3,NA,NA,80 mm,8.0 MHz,0683_3.png,
158-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\158-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0684_3.png,
160-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\160-3.bmp",3,NA,NA,80 mm,8.0 MHz,0685_3.png,
16-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\16-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0686_3.png,
164-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\164-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0687_3.png,
172-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\172-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0688_3.png,
176-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\176-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0689_3.png,
187-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\187-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0690_3.png,
188-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\188-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0691_3.png,
193-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\193-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0692_3.png,
195-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\195-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0693_3.png,
196-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\196-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0694_3.png,
197-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\197-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0695_3.png,
208-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\208-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0696_3.png,
222-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\222-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0697_3.png,
22-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\22-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0698_3.png,
224-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\224-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0699_3.png,
231-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\231-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0700_3.png,
23-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\23-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0701_3.png,
240-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\240-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0702_3.png,
243-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\243-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0703_3.png,
252-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\252-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0704_3.png,
257-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\257-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0705_3.png,
258-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\258-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0706_3.png,
265-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\265-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0707_3.png,
268-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\268-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0708_3.png,
32-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\32-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0709_3.png,
33-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\33-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0710_3.png,
36-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\36-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0711_3.png,
37-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\37-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0712_3.png,
38-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\38-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0713_3.png,
39-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\39-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0714_3.png,
40-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\40-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0715_3.png,
41-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\41-3.bmp",3,NA,NA,80 mm,8.0 MHz,0716_3.png,
43-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\43-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0717_3.png,
44-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\44-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0718_3.png,
45-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\45-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0719_3.png,
46-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\46-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0720_3.png,
47-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\47-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0721_3.png,
48-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\48-3.bmp",3,NA,NA,80 mm,8.0 MHz,0722_3.png,
49-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\49-3.bmp",3,NA,NA,80 mm,8.0 MHz,0723_3.png,
50-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\50-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0724_3.png,
51-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\51-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0725_3.png,
52-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\52-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0726_3.png,
53-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\53-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0727_3.png,
54-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\54-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0728_3.png,
55-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\55-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0729_3.png,
56-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\56-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0730_3.png,
57-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\57-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0731_3.png,
60-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\60-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0732_3.png,
62-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\62-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0733_3.png,
63-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\63-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0734_3.png,
6-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\6-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0735_3.png,
65-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\65-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0736_3.png,
68-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\68-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0737_3.png,
71-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\71-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0738_3.png,
72-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\72-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0739_3.png,
7-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\7-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0740_3.png,
74-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\74-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0741_3.png,
76-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\76-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0742_3.png,
79-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\79-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0743_3.png,
80-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\80-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0744_3.png,
81-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\81-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0745_3.png,
82-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\82-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0746_3.png,
83-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\83-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0747_3.png,
84-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\84-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0748_3.png,
86-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\86-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0749_3.png,
94-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\94-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0750_3.png,
97-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\97-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0751_3.png,
98-3.bmp,"3 (146 images)\Feb 3, 2009 (81 images)\98-3.bmp",3,NA,02-03-09,80 mm,8.0 MHz,0752_3.png,
335-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\335-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0753_3.png,
336-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\336-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0754_3.png,
338-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\338-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0755_3.png,
340--3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\340--3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0756_3.png,
341-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\341-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0757_3.png,
343-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\343-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0758_3.png,
355-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\355-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0759_3.png,
356-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\356-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0760_3.png,
357-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\357-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0761_3.png,
358-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\358-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0762_3.png,
361-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\361-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0763_3.png,
366-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\366-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0764_3.png,
369-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\369-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0765_3.png,
372-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\372-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0766_3.png,
374-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\374-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0767_3.png,
375-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\375-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0768_3.png,
378-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\378-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0769_3.png,
381-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\381-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0770_3.png,
382-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\382-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0771_3.png,
388-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\388-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0772_3.png,
394-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\394-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0773_3.png,
400-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\400-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0774_3.png,
402-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\402-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0775_3.png,
403-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\403-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0776_3.png,
405-406-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\405-406-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0777_3.png,
415-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\415-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0778_3.png,
419-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\419-3.bmp",3,NA,NA,80 mm,8.0 MHz,0779_3.png,
421-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\421-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0780_3.png,
422-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\422-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0781_3.png,
